board_id,timestamp_us,qw,qi,qj,qk,ax,ay,az
1,1829136293,0.6767578125,0.1644287109375,0.09979248046875,0.71063232421875,-0.36328125,-1.578125,1.22265625
1,1829143245,0.6773681640625,0.16400146484375,0.09869384765625,0.7103271484375,-0.50390625,-1.48046875,0.94140625
1,1829147291,0.677734375,0.16436767578125,0.0970458984375,0.7100830078125,-0.50390625,-1.48046875,0.94140625
1,1829155245,0.67816162109375,0.16375732421875,0.0958251953125,0.71002197265625,-0.45703125,-1.6328125,0.91796875
1,1829158289,0.67840576171875,0.163818359375,0.09454345703125,0.7099609375,-0.45703125,-1.6328125,0.91796875
1,1829162297,0.6787109375,0.1636962890625,0.09320068359375,0.7098388671875,-0.45703125,-1.6328125,0.91796875
1,1829166292,0.67919921875,0.1634521484375,0.0916748046875,0.7095947265625,-0.45703125,-1.6328125,0.91796875
1,1829170291,0.67974853515625,0.16326904296875,0.09051513671875,0.7093505859375,-0.45703125,-1.6328125,0.91796875
1,1829176247,0.6807861328125,0.162109375,0.08917236328125,0.708740234375,-0.3515625,-1.921875,1.0234375
1,1829183246,0.6817626953125,0.1611328125,0.08819580078125,0.7081298828125,-0.16796875,-2.1953125,1.046875
1,1829187294,0.68328857421875,0.1610107421875,0.08642578125,0.7069091796875,-0.16796875,-2.1953125,1.046875
1,1829195245,0.68511962890625,0.16033935546875,0.0848388671875,0.70550537109375,0.15234375,-2.15625,1.0234375
1,1829198291,0.686767578125,0.16058349609375,0.08319091796875,0.70404052734375,0.15234375,-2.15625,1.0234375
1,1829201291,0.68896484375,0.1610107421875,0.0810546875,0.7020263671875,0.15234375,-2.15625,1.0234375
1,1829205291,0.69146728515625,0.16168212890625,0.07867431640625,0.69964599609375,0.15234375,-2.15625,1.0234375
1,1829212245,0.69464111328125,0.1619873046875,0.07586669921875,0.69677734375,0.40625,-1.6640625,0.77734375
1,1829219246,0.69769287109375,0.162353515625,0.07318115234375,0.69390869140625,0.59765625,-1.26953125,0.5625
1,1829222289,0.7001953125,0.1632080078125,0.0706787109375,0.69146728515625,0.59765625,-1.26953125,0.5625
1,1829226290,0.70367431640625,0.1644287109375,0.067138671875,0.68798828125,0.59765625,-1.26953125,0.5625
1,1829230289,0.7059326171875,0.16522216796875,0.06475830078125,0.6856689453125,0.59765625,-1.26953125,0.5625
1,1829237245,0.708740234375,0.16534423828125,0.06201171875,0.6829833984375,0.578125,-0.81640625,0.68359375
1,1829241296,0.7115478515625,0.166015625,0.0589599609375,0.68017578125,0.578125,-0.81640625,0.68359375
1,1829250253,0.71331787109375,0.1656494140625,0.0572509765625,0.6785888671875,0.4921875,-0.64453125,0.7265625
1,1829254291,0.715087890625,0.1656494140625,0.05517578125,0.6768798828125,0.4921875,-0.64453125,0.7265625
1,1829257282,0.71636962890625,0.1654052734375,0.053466796875,0.67572021484375,0.4921875,-0.64453125,0.7265625
1,1829261291,0.7174072265625,0.16485595703125,0.0517578125,0.67486572265625,0.4921875,-0.64453125,0.7265625
1,1829265300,0.71783447265625,0.16436767578125,0.05078125,0.67462158203125,0.4921875,-0.64453125,0.7265625
1,1829275245,0.7181396484375,0.16302490234375,0.0496826171875,0.67474365234375,0.0625,-0.54296875,0.7578125
1,1829278296,0.71807861328125,0.16253662109375,0.04888916015625,0.67498779296875,0.0625,-0.54296875,0.7578125
1,1829282294,0.7177734375,0.1619873046875,0.04779052734375,0.67547607421875,0.0625,-0.54296875,0.7578125
1,1829286297,0.71746826171875,0.16180419921875,0.04705810546875,0.6759033203125,0.0625,-0.54296875,0.7578125
1,1829296245,0.7171630859375,0.1612548828125,0.04608154296875,0.6763916015625,0.09765625,-0.21875,0.703125
1,1829299291,0.7169189453125,0.16162109375,0.04486083984375,0.67669677734375,0.09765625,-0.21875,0.703125
1,1829302291,0.716796875,0.16229248046875,0.04339599609375,0.67669677734375,0.09765625,-0.21875,0.703125
1,1829306291,0.71697998046875,0.16326904296875,0.04168701171875,0.67645263671875,0.09765625,-0.21875,0.703125
1,1829312247,0.71746826171875,0.1640625,0.039794921875,0.67584228515625,0.56640625,0.21875,1.09375
1,1829319248,0.71844482421875,0.1654052734375,0.03717041015625,0.67462158203125,0.578125,0.375,1.26171875
1,1829322337,0.7193603515625,0.1668701171875,0.03509521484375,0.67340087890625,0.578125,0.375,1.26171875
1,1829326371,0.72113037109375,0.16937255859375,0.031494140625,0.6710205078125,0.578125,0.375,1.26171875
1,1829334280,0.72265625,0.170654296875,0.029052734375,0.669189453125,0.8515625,0.95703125,1.23828125
1,1829337298,0.72467041015625,0.1729736328125,0.02569580078125,0.66650390625,0.8515625,0.95703125,1.23828125
1,1829340297,0.7269287109375,0.17529296875,0.02215576171875,0.66357421875,0.8515625,0.95703125,1.23828125
1,1829347258,0.72943115234375,0.1771240234375,0.01861572265625,0.66046142578125,0.6015625,1.32421875,1.26171875
1,1829351290,0.7318115234375,0.17926025390625,0.01513671875,0.6573486328125,0.6015625,1.32421875,1.26171875
1,1829358245,0.73419189453125,0.18072509765625,0.0118408203125,0.65435791015625,0.4921875,1.2421875,1.0234375
1,1829362290,0.7364501953125,0.18243408203125,0.00872802734375,0.6513671875,0.4921875,1.2421875,1.0234375
1,1829366288,0.73870849609375,0.1839599609375,0.00579833984375,0.6484375,0.4921875,1.2421875,1.0234375
1,1829373245,0.74090576171875,0.1827392578125,0.0037841796875,0.64630126953125,-0.1640625,1.15234375,0.72265625
1,1829377288,0.74261474609375,0.18341064453125,0.00177001953125,0.64410400390625,-0.1640625,1.15234375,0.72265625
1,1829380289,0.744140625,0.183837890625,0.00018310546875,0.64227294921875,-0.1640625,1.15234375,0.72265625
1,1829386245,0.74560546875,0.18182373046875,-0.00079345703125,0.64111328125,-0.42578125,1.078125,0.69921875
1,1829394245,0.746826171875,0.17962646484375,-0.00140380859375,0.64031982421875,-0.6015625,0.91015625,0.8125
1,1829397289,0.74755859375,0.17926025390625,-0.001953125,0.6395263671875,-0.6015625,0.91015625,0.8125
1,1829400291,0.74810791015625,0.1787109375,-0.00225830078125,0.6390380859375,-0.6015625,0.91015625,0.8125
