timestamp_us,qw,qi,qj,qk
507706060,0.9942626953125,0.05572509765625,-0.02740478515625,-0.0869140625
507716060,0.9942626953125,0.05572509765625,-0.02740478515625,-0.0869140625
507725060,0.9942626953125,0.05572509765625,-0.02740478515625,-0.0869140625
574201060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574212060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574222060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574232060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574242060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574252060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574262060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574272060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574281060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574291060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574302060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574311060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574321060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574331060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574341060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574351060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574361060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574371060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574381060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574391060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574401060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574411060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574421060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574431060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574441060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574451060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574461060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574471060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574481060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574492060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574501060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574511060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574521060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574531060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574541060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574551060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574561060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574571060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574581060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574591060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574601060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574610060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574621060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574630060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574641060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574650060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574661060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574671060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574681060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574690060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574701060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574710060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574721060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574730060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574741060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574752060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574761060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574771060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574781060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574791060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574801060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574811060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574820060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574831060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574841060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574851060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574861060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574871060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574881060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574891060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574903060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574911060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574923060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574930060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574941060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574950060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574960060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574970060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574980060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
574990060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575000060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575010060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575020060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575030060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575040060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575050060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575060060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575070060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575080060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575090060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575100060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575110060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575120060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575131060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575140060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575150060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575160060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575170060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575180060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575190060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575200060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575209060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575220060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575229060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575240060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575250060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575260060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575270060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575280060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575289060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575300060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575309060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575320060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575329060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575340060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575349060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575360060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575369060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575379060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575390060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575400060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575409060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575420060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575429060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575440060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575450060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575459060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575469060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575481060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575490060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575500060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575510060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575520060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575530060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575540060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575550060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575559060,0.99432373046875,0.05511474609375,-0.027099609375,-0.0870361328125
575569060,0.99432373046875,0.0550537109375,-0.027099609375,-0.0870361328125
575580060,0.99432373046875,0.0550537109375,-0.027099609375,-0.0870361328125
575589060,0.99432373046875,0.0550537109375,-0.027099609375,-0.0870361328125
