timestamp_us,qw,qi,qj,qk,ax,ay,az
730713061,0.99957275390625,0.01861572265625,-0.0118408203125,0.0189208984375,-0.08984375,-0.11328125,-0.12109375
730716061,0.99957275390625,0.0186767578125,-0.01177978515625,0.01885986328125,-0.08984375,-0.11328125,-0.12109375
730720061,0.99957275390625,0.01873779296875,-0.01177978515625,0.01873779296875,-0.08984375,-0.11328125,-0.12109375
730727061,0.99957275390625,0.018798828125,-0.01171875,0.0186767578125,0.02734375,-0.046875,-0.1953125
730731061,0.99957275390625,0.0189208984375,-0.01165771484375,0.01861572265625,0.02734375,-0.046875,-0.1953125
730735061,0.99957275390625,0.01904296875,-0.01153564453125,0.01861572265625,0.02734375,-0.046875,-0.1953125
730740061,0.99957275390625,0.01910400390625,-0.01141357421875,0.0185546875,-0.00390625,-0.12109375,-0.15625
730749061,0.99957275390625,0.0191650390625,-0.01123046875,0.0185546875,-0.15625,-0.20703125,-0.15625
730752061,0.99957275390625,0.019287109375,-0.010986328125,0.0185546875,-0.15625,-0.20703125,-0.15625
730755061,0.99957275390625,0.019287109375,-0.0107421875,0.01861572265625,-0.15625,-0.20703125,-0.15625
730759061,0.99957275390625,0.01934814453125,-0.01055908203125,0.01861572265625,-0.15625,-0.20703125,-0.15625
730765061,0.99957275390625,0.01934814453125,-0.01025390625,0.0185546875,-0.06640625,-0.3984375,-0.1953125
730772061,0.99957275390625,0.0194091796875,-0.00994873046875,0.01849365234375,0.01953125,-0.359375,-0.08203125
730776061,0.99957275390625,0.01947021484375,-0.00958251953125,0.01837158203125,0.01953125,-0.359375,-0.08203125
730784061,0.99957275390625,0.01947021484375,-0.0091552734375,0.0181884765625,0.03515625,-0.24609375,0.1484375
730787061,0.9996337890625,0.01947021484375,-0.0087890625,0.01800537109375,0.03515625,-0.24609375,0.1484375
730790061,0.9996337890625,0.01953125,-0.00848388671875,0.01788330078125,0.03515625,-0.24609375,0.1484375
730796061,0.9996337890625,0.01959228515625,-0.0081787109375,0.01776123046875,-0.01953125,-0.16796875,0.30078125
730800061,0.9996337890625,0.01971435546875,-0.00799560546875,0.017578125,-0.01953125,-0.16796875,0.30078125
730808061,0.9996337890625,0.01983642578125,-0.0079345703125,0.0174560546875,0.06640625,-0.09765625,0.30078125
730811061,0.9996337890625,0.02001953125,-0.0079345703125,0.01727294921875,0.06640625,-0.09765625,0.30078125
730814061,0.9996337890625,0.02032470703125,-0.00799560546875,0.01708984375,0.06640625,-0.09765625,0.30078125
730821061,0.9996337890625,0.02044677734375,-0.008056640625,0.0169677734375,0.01953125,-0.0390625,0.07421875
730825061,0.9996337890625,0.020751953125,-0.00811767578125,0.0167236328125,0.01953125,-0.0390625,0.07421875
730832061,0.9996337890625,0.0208740234375,-0.00823974609375,0.0166015625,0.01953125,-0.11328125,-0.04296875
730836061,0.9996337890625,0.02105712890625,-0.00823974609375,0.01641845703125,0.01953125,-0.11328125,-0.04296875
730843061,0.9996337890625,0.02117919921875,-0.00830078125,0.0162353515625,-0.01953125,-0.0859375,-0.1953125
730846061,0.9996337890625,0.021240234375,-0.00823974609375,0.01611328125,-0.01953125,-0.0859375,-0.1953125
730850061,0.9996337890625,0.02130126953125,-0.0081787109375,0.015869140625,-0.01953125,-0.0859375,-0.1953125
730856061,0.9996337890625,0.0213623046875,-0.00811767578125,0.0157470703125,0.01953125,0.0234375,-0.15625
730860061,0.9996337890625,0.02142333984375,-0.0079345703125,0.0155029296875,0.01953125,0.0234375,-0.15625
730867061,0.9996337890625,0.02142333984375,-0.0078125,0.015380859375,-0.0859375,-0.015625,-0.1953125
730871061,0.9996337890625,0.02142333984375,-0.007568359375,0.0152587890625,-0.0859375,-0.015625,-0.1953125
730874061,0.9996337890625,0.02142333984375,-0.00732421875,0.01507568359375,-0.0859375,-0.015625,-0.1953125
730881061,0.9996337890625,0.021484375,-0.007080078125,0.01495361328125,0.07421875,-0.0546875,0.03515625
730886061,0.9996337890625,0.02154541015625,-0.00677490234375,0.01470947265625,0.07421875,-0.0546875,0.03515625
730893061,0.9996337890625,0.0216064453125,-0.00653076171875,0.0145263671875,0.12890625,-0.0234375,0.2265625
730896061,0.9996337890625,0.02178955078125,-0.00640869140625,0.01434326171875,0.12890625,-0.0234375,0.2265625
730900061,0.9996337890625,0.02203369140625,-0.00628662109375,0.01409912109375,0.12890625,-0.0234375,0.2265625
730907061,0.9996337890625,0.022216796875,-0.00628662109375,0.013916015625,0.171875,-0.0703125,0.265625
730911061,0.9996337890625,0.0225830078125,-0.00634765625,0.013671875,0.171875,-0.0703125,0.265625
730919061,0.9996337890625,0.02325439453125,-0.006591796875,0.01318359375,0.01953125,-0.15234375,0.1484375
730927061,0.9996337890625,0.02362060546875,-0.0068359375,0.012939453125,-0.1015625,-0.3984375,-0.1953125
730931061,0.9996337890625,0.02398681640625,-0.007080078125,0.01263427734375,-0.1015625,-0.3984375,-0.1953125
730939061,0.99957275390625,0.0245361328125,-0.00738525390625,0.01202392578125,0.00390625,-0.59765625,-0.46484375
730947061,0.99957275390625,0.02459716796875,-0.00732421875,0.01165771484375,-0.00390625,-0.65234375,-0.49609375
730950061,0.9996337890625,0.02459716796875,-0.0072021484375,0.0113525390625,-0.00390625,-0.65234375,-0.49609375
730953061,0.9996337890625,0.02447509765625,-0.0069580078125,0.01104736328125,-0.00390625,-0.65234375,-0.49609375
730960061,0.9996337890625,0.02423095703125,-0.006591796875,0.0107421875,0.04296875,-0.765625,-0.49609375
730968061,0.9996337890625,0.02386474609375,-0.0062255859375,0.01043701171875,0.25,-1.10546875,-0.3125
730971061,0.9996337890625,0.0234375,-0.00579833984375,0.0101318359375,0.25,-1.10546875,-0.3125
730975061,0.99969482421875,0.02288818359375,-0.00543212890625,0.00982666015625,0.25,-1.10546875,-0.3125
730979061,0.99969482421875,0.022216796875,-0.0050048828125,0.00946044921875,0.25,-1.10546875,-0.3125
730986061,0.99969482421875,0.021484375,-0.00469970703125,0.009033203125,0.38671875,-1.48046875,0.1875
730990061,0.999755859375,0.0206298828125,-0.0045166015625,0.008544921875,0.38671875,-1.48046875,0.1875
730993061,0.999755859375,0.01971435546875,-0.00433349609375,0.0079345703125,0.38671875,-1.48046875,0.1875
731000061,0.99981689453125,0.0186767578125,-0.0042724609375,0.00732421875,0.3671875,-1.43359375,0.30078125
731008061,0.99981689453125,0.01751708984375,-0.00433349609375,0.00665283203125,0.09765625,-1.27734375,-0.00390625
731011061,0.99981689453125,0.01629638671875,-0.00439453125,0.00592041015625,0.09765625,-1.27734375,-0.00390625
731015061,0.9998779296875,0.0150146484375,-0.0045166015625,0.00518798828125,0.09765625,-1.27734375,-0.00390625
731019061,0.9998779296875,0.0135498046875,-0.00457763671875,0.00445556640625,0.09765625,-1.27734375,-0.00390625
731026061,0.99993896484375,0.01214599609375,-0.00457763671875,0.003662109375,0.01953125,-0.81640625,-0.2421875
731030061,0.99993896484375,0.01068115234375,-0.00457763671875,0.0028076171875,0.01953125,-0.81640625,-0.2421875
731037061,0.99993896484375,0.00921630859375,-0.00445556640625,0.00189208984375,-0.09375,-0.33984375,-0.203125
731040061,0.99993896484375,0.00787353515625,-0.00433349609375,0.00103759765625,-0.09375,-0.33984375,-0.203125
731045061,1.0,0.00653076171875,-0.00421142578125,0.00018310546875,-0.09375,-0.33984375,-0.203125
731050061,1.0,0.00543212890625,-0.00408935546875,-0.0006103515625,-0.046875,0.3828125,-0.08984375
731054061,1.0,0.00457763671875,-0.00396728515625,-0.00146484375,-0.046875,0.3828125,-0.08984375
731061061,1.0,0.0040283203125,-0.00384521484375,-0.00213623046875,0.02734375,0.7421875,0.1015625
731065061,1.0,0.00372314453125,-0.00372314453125,-0.0029296875,0.02734375,0.7421875,0.1015625
731068061,1.0,0.00384521484375,-0.00360107421875,-0.003662109375,0.02734375,0.7421875,0.1015625
731075061,1.0,0.00421142578125,-0.0035400390625,-0.00433349609375,0.0078125,0.98828125,0.140625
731079061,0.99993896484375,0.00494384765625,-0.00347900390625,-0.00506591796875,0.0078125,0.98828125,0.140625
731086061,0.99993896484375,0.005859375,-0.00341796875,-0.00579833984375,-0.0703125,1.61328125,0.1796875
731090061,0.99993896484375,0.007080078125,-0.00341796875,-0.006591796875,-0.0703125,1.61328125,0.1796875
731098061,0.99993896484375,0.009765625,-0.0035400390625,-0.0081787109375,-0.0703125,2.83984375,0.1796875
731105061,0.9998779296875,0.01123046875,-0.003662109375,-0.0089111328125,-0.18359375,3.3203125,0.1796875
731109061,0.9998779296875,0.0128173828125,-0.00396728515625,-0.00958251953125,-0.18359375,3.3203125,0.1796875
731116061,0.99981689453125,0.01409912109375,-0.0042724609375,-0.010009765625,-0.76953125,5.7109375,-0.3203125
731120061,0.99981689453125,0.015380859375,-0.004638671875,-0.01025390625,-0.76953125,5.7109375,-0.3203125
731124061,0.99981689453125,0.01654052734375,-0.00506591796875,-0.01019287109375,-0.76953125,5.7109375,-0.3203125
731130061,0.999755859375,0.0174560546875,-0.00543212890625,-0.0098876953125,-1.01953125,6.71484375,-0.42578125
731138061,0.999755859375,0.01922607421875,-0.0059814453125,-0.00811767578125,-1.06640625,7.80078125,-0.34765625
731146061,0.999755859375,0.02020263671875,-0.00616455078125,-0.00677490234375,-1.19140625,8.07421875,-0.2734375
731150061,0.999755859375,0.0213623046875,-0.00628662109375,-0.00494384765625,-1.19140625,8.07421875,-0.2734375
731158061,0.99969482421875,0.0240478515625,-0.00634765625,-0.0008544921875,-1.234375,7.9140625,-0.04296875
731166061,0.9996337890625,0.02581787109375,-0.00634765625,0.00164794921875,-1.234375,7.4375,-0.03515625
731173061,0.99957275390625,0.02777099609375,-0.00628662109375,0.00433349609375,-1.0078125,6.87109375,-0.03515625
731176061,0.99951171875,0.030029296875,-0.00616455078125,0.0072021484375,-1.0078125,6.87109375,-0.03515625
731180061,0.9993896484375,0.03240966796875,-0.0059814453125,0.010009765625,-1.0078125,6.87109375,-0.03515625
731184061,0.999267578125,0.03515625,-0.00579833984375,0.0130615234375,-1.0078125,6.87109375,-0.03515625
731190061,0.9991455078125,0.0377197265625,-0.00555419921875,0.015869140625,-0.890625,5.73828125,-0.2109375
731194061,0.99896240234375,0.040771484375,-0.0052490234375,0.019287109375,-0.890625,5.73828125,-0.2109375
731201061,0.998779296875,0.04345703125,-0.00494384765625,0.02239990234375,-0.80859375,5.03515625,-0.39453125
731205061,0.99853515625,0.04656982421875,-0.00457763671875,0.02618408203125,-0.80859375,5.03515625,-0.39453125
731212061,0.998291015625,0.0494384765625,-0.004150390625,0.02996826171875,-0.80078125,4.02734375,-0.38671875
731215061,0.99810791015625,0.0518798828125,-0.00372314453125,0.03350830078125,-0.80078125,4.02734375,-0.38671875
731219061,0.997802734375,0.05462646484375,-0.00311279296875,0.03790283203125,-0.80078125,4.02734375,-0.38671875
731224061,0.99749755859375,0.0567626953125,-0.0025634765625,0.04168701171875,-0.80078125,4.02734375,-0.38671875
731233061,0.9971923828125,0.05908203125,-0.0018310546875,0.046142578125,-0.859375,3.01953125,-0.2109375
731236061,0.99688720703125,0.06085205078125,-0.00128173828125,0.05010986328125,-0.859375,3.01953125,-0.2109375
731240061,0.99652099609375,0.062744140625,-0.00054931640625,0.0548095703125,-0.859375,3.01953125,-0.2109375
731244061,0.99615478515625,0.06439208984375,0.0,0.0594482421875,-0.859375,3.01953125,-0.2109375
731255061,0.99578857421875,0.065673828125,0.00048828125,0.0635986328125,-1.10546875,1.171875,0.41796875
731259061,0.9949951171875,0.0679931640625,0.001220703125,0.07318115234375,-1.10546875,1.171875,0.41796875
731263061,0.99462890625,0.06884765625,0.00140380859375,0.077392578125,-1.10546875,1.171875,0.41796875
731272061,0.994140625,0.0697021484375,0.0015869140625,0.08245849609375,-1.265625,0.234375,0.359375
731275061,0.9937744140625,0.0701904296875,0.00177001953125,0.08648681640625,-1.265625,0.234375,0.359375
731279061,0.9932861328125,0.07073974609375,0.001953125,0.0916748046875,-1.265625,0.234375,0.359375
731285061,0.99285888671875,0.0711669921875,0.00213623046875,0.09564208984375,-0.9296875,-0.90234375,0.55859375
731289061,0.99237060546875,0.0716552734375,0.00238037109375,0.1005859375,-0.9296875,-0.90234375,0.55859375
731296061,0.99188232421875,0.07208251953125,0.0025634765625,0.1044921875,-0.78515625,-1.4453125,0.78515625
731300061,0.9913330078125,0.07269287109375,0.0028076171875,0.10931396484375,-0.78515625,-1.4453125,0.78515625
731308061,0.99078369140625,0.07342529296875,0.0030517578125,0.11383056640625,-0.5625,-2.234375,0.9765625
731311061,0.99029541015625,0.0740966796875,0.00323486328125,0.11767578125,-0.5625,-2.234375,0.9765625
731315061,0.9896240234375,0.0750732421875,0.00347900390625,0.12237548828125,-0.5625,-2.234375,0.9765625
731319061,0.989013671875,0.07611083984375,0.003662109375,0.126708984375,-0.5625,-2.234375,0.9765625
731325061,0.98846435546875,0.0771484375,0.00384521484375,0.13031005859375,-0.5078125,-3.33203125,1.0703125
731329061,0.98773193359375,0.07861328125,0.00396728515625,0.134765625,-0.5078125,-3.33203125,1.0703125
731336061,0.9871826171875,0.07989501953125,0.00408935546875,0.13812255859375,-0.515625,-4.3203125,1.0390625
731340061,0.98651123046875,0.0814208984375,0.00421142578125,0.14215087890625,-0.515625,-4.3203125,1.0390625
731348061,0.98583984375,0.0828857421875,0.0042724609375,0.145751953125,-0.453125,-5.25,0.93359375
731351061,0.9853515625,0.083984375,0.0042724609375,0.14849853515625,-0.453125,-5.25,0.93359375
731354061,0.98468017578125,0.08526611328125,0.0042724609375,0.1519775390625,-0.453125,-5.25,0.93359375
731358061,0.98419189453125,0.08624267578125,0.0042724609375,0.15478515625,-0.453125,-5.25,0.93359375
731368061,0.98358154296875,0.087158203125,0.0042724609375,0.1578369140625,-0.41796875,-6.4140625,0.640625
731371061,0.983154296875,0.08758544921875,0.00433349609375,0.16021728515625,-0.41796875,-6.4140625,0.640625
731375061,0.98272705078125,0.08782958984375,0.00439453125,0.1629638671875,-0.41796875,-6.4140625,0.640625
731379061,0.9822998046875,0.08770751953125,0.0045166015625,0.165283203125,-0.41796875,-6.4140625,0.640625
731388061,0.9820556640625,0.08734130859375,0.004638671875,0.1669921875,-0.203125,-8.32421875,0.53515625
731391061,0.9818115234375,0.08660888671875,0.0047607421875,0.16876220703125,-0.203125,-8.32421875,0.53515625
731395061,0.981689453125,0.08551025390625,0.0048828125,0.1702880859375,-0.203125,-8.32421875,0.53515625
731399061,0.9815673828125,0.084228515625,0.00494384765625,0.17138671875,-0.203125,-8.32421875,0.53515625
731408061,0.9815673828125,0.08306884765625,0.0048828125,0.17205810546875,0.1875,-9.6328125,0.59765625
731411061,0.98162841796875,0.08148193359375,0.00482177734375,0.17254638671875,0.1875,-9.6328125,0.59765625
731415061,0.98175048828125,0.07965087890625,0.00469970703125,0.1727294921875,0.1875,-9.6328125,0.59765625
731422061,0.98187255859375,0.07794189453125,0.00457763671875,0.17254638671875,0.46484375,-9.27734375,0.50390625
731425061,0.9820556640625,0.0765380859375,0.00457763671875,0.1722412109375,0.46484375,-9.27734375,0.50390625
731432061,0.98236083984375,0.07464599609375,0.00457763671875,0.17138671875,0.39453125,-9.0625,0.57421875
731435061,0.98260498046875,0.07330322265625,0.00469970703125,0.17059326171875,0.39453125,-9.0625,0.57421875
731439061,0.98297119140625,0.07171630859375,0.0048828125,0.169189453125,0.39453125,-9.0625,0.57421875
731446061,0.9832763671875,0.0706787109375,0.0050048828125,0.16790771484375,0.00390625,-8.80859375,0.51953125
731450061,0.98370361328125,0.06939697265625,0.0052490234375,0.16595458984375,0.00390625,-8.80859375,0.51953125
731453061,0.98406982421875,0.0684814453125,0.00543212890625,0.16387939453125,0.00390625,-8.80859375,0.51953125
731460061,0.9844970703125,0.06781005859375,0.005615234375,0.16162109375,-0.0859375,-8.66796875,0.43359375
731467061,0.9849853515625,0.06732177734375,0.00579833984375,0.1590576171875,-0.1171875,-8.578125,0.1953125
731470061,0.9853515625,0.0670166015625,0.00604248046875,0.1566162109375,-0.1171875,-8.578125,0.1953125
731473061,0.9859619140625,0.066650390625,0.00640869140625,0.1529541015625,-0.1171875,-8.578125,0.1953125
731480061,0.98638916015625,0.06646728515625,0.00665283203125,0.15020751953125,-0.15625,-8.125,0.04296875
731487061,0.987060546875,0.06610107421875,0.007080078125,0.14599609375,-0.22265625,-7.6953125,0.00390625
731490061,0.987548828125,0.06573486328125,0.00738525390625,0.14276123046875,-0.22265625,-7.6953125,0.00390625
731493061,0.98828125,0.0650634765625,0.00787353515625,0.13800048828125,-0.22265625,-7.6953125,0.00390625
731500061,0.98876953125,0.06451416015625,0.0081787109375,0.13458251953125,-0.4765625,-7.03515625,-0.00390625
731504061,0.989501953125,0.0634765625,0.008544921875,0.12939453125,-0.4765625,-7.03515625,-0.00390625
731511061,0.99005126953125,0.0626220703125,0.0087890625,0.12554931640625,-0.765625,-6.09375,-0.04296875
731515061,0.9908447265625,0.061279296875,0.0091552734375,0.1201171875,-0.765625,-6.09375,-0.04296875
731522061,0.99151611328125,0.0599365234375,0.00946044921875,0.11505126953125,-0.96484375,-4.97265625,-0.05078125
731525061,0.9920654296875,0.05877685546875,0.009765625,0.1107177734375,-0.96484375,-4.97265625,-0.05078125
731529061,0.99285888671875,0.05712890625,0.01019287109375,0.10443115234375,-0.96484375,-4.97265625,-0.05078125
731535061,0.99334716796875,0.05596923828125,0.010498046875,0.10003662109375,-1.0703125,-4.03515625,-0.05859375
731539061,0.99407958984375,0.05426025390625,0.01104736328125,0.09326171875,-1.0703125,-4.03515625,-0.05859375
731547061,0.99456787109375,0.05316162109375,0.011474609375,0.088623046875,-1.3828125,-2.2109375,0.08984375
731550061,0.9951171875,0.0518798828125,0.01190185546875,0.08294677734375,-1.3828125,-2.2109375,0.08984375
731558061,0.99578857421875,0.05035400390625,0.012451171875,0.07586669921875,-1.58203125,-1.0390625,0.2421875
731561061,0.99615478515625,0.04937744140625,0.01275634765625,0.0711669921875,-1.58203125,-1.0390625,0.2421875
731568061,0.99658203125,0.0482177734375,0.0130615234375,0.06536865234375,-1.65234375,-0.23046875,0.234375
731571061,0.9970703125,0.046875,0.0133056640625,0.05853271484375,-1.65234375,-0.23046875,0.234375
731579061,0.99774169921875,0.04486083984375,0.01348876953125,0.04803466796875,-1.91015625,0.48828125,-0.109375
731587061,0.998046875,0.04376220703125,0.0135498046875,0.04248046875,-1.8203125,0.96484375,-0.234375
731590061,0.998291015625,0.042724609375,0.0135498046875,0.0369873046875,-1.8203125,0.96484375,-0.234375
731600061,0.99871826171875,0.0406494140625,0.013916015625,0.02593994140625,-1.765625,1.47265625,-0.1953125
731604061,0.9989013671875,0.03955078125,0.0142822265625,0.0194091796875,-1.765625,1.47265625,-0.1953125
731613061,0.9990234375,0.038818359375,0.01458740234375,0.01531982421875,-1.671875,2.32421875,-0.05078125
731617061,0.99908447265625,0.03802490234375,0.0150146484375,0.01007080078125,-1.671875,2.32421875,-0.05078125
731620061,0.9991455078125,0.03729248046875,0.0155029296875,0.004638671875,-1.671875,2.32421875,-0.05078125
731629061,0.99920654296875,0.03643798828125,0.01605224609375,-0.00164794921875,-1.328125,4.33203125,0.79296875
731633061,0.9991455078125,0.03570556640625,0.01654052734375,-0.01080322265625,-1.328125,4.33203125,0.79296875
731642061,0.99908447265625,0.0355224609375,0.01654052734375,-0.01568603515625,-1.640625,6.09375,1.21484375
731645061,0.9990234375,0.03558349609375,0.0162353515625,-0.0205078125,-1.640625,6.09375,1.21484375
731648061,0.9989013671875,0.03594970703125,0.01556396484375,-0.02520751953125,-1.640625,6.09375,1.21484375
731654061,0.998779296875,0.0364990234375,0.0146484375,-0.0299072265625,-1.88671875,7.015625,0.90625
731658061,0.99859619140625,0.03729248046875,0.01348876953125,-0.034423828125,-1.88671875,7.015625,0.90625
731665061,0.99847412109375,0.03814697265625,0.0123291015625,-0.0384521484375,-2.421875,8.4140625,-0.28125
731669061,0.998291015625,0.0391845703125,0.01116943359375,-0.04229736328125,-2.421875,8.4140625,-0.28125
731672061,0.99810791015625,0.040283203125,0.010009765625,-0.04595947265625,-2.421875,8.4140625,-0.28125
731679061,0.9979248046875,0.04119873046875,0.009033203125,-0.0491943359375,-2.4765625,8.7890625,-1.0078125
731684061,0.99774169921875,0.042236328125,0.00823974609375,-0.0521240234375,-2.4765625,8.7890625,-1.0078125
731690061,0.99755859375,0.0430908203125,0.00775146484375,-0.0546875,-1.8671875,9.4921875,-1.26953125
731693061,0.99737548828125,0.04400634765625,0.00750732421875,-0.056884765625,-1.8671875,9.4921875,-1.26953125
731702061,0.99725341796875,0.04486083984375,0.0074462890625,-0.0587158203125,-1.8671875,9.859375,-0.84765625
731705061,0.99713134765625,0.0457763671875,0.0074462890625,-0.060302734375,-1.8671875,9.859375,-0.84765625
731708061,0.9969482421875,0.04693603515625,0.00750732421875,-0.06158447265625,-1.8671875,9.859375,-0.84765625
731716061,0.996826171875,0.04803466796875,0.00738525390625,-0.06256103515625,-1.859375,10.15234375,-0.4921875
731719061,0.99676513671875,0.04937744140625,0.00714111328125,-0.06329345703125,-1.859375,10.15234375,-0.4921875
731727061,0.99664306640625,0.05078125,0.00677490234375,-0.06365966796875,-1.484375,10.33984375,-0.953125
731733061,0.99658203125,0.05224609375,0.00634765625,-0.063720703125,-1.484375,10.33984375,-0.953125
731737061,0.99652099609375,0.05364990234375,0.005859375,-0.0634765625,-1.484375,10.33984375,-0.953125
731740061,0.99652099609375,0.05499267578125,0.00537109375,-0.06280517578125,-1.484375,10.33984375,-0.953125
731744061,0.9964599609375,0.05633544921875,0.0050048828125,-0.061767578125,-1.484375,10.33984375,-0.953125
731748061,0.99652099609375,0.05743408203125,0.0047607421875,-0.06036376953125,-1.484375,10.33984375,-0.953125
731759061,0.99664306640625,0.058837890625,0.0047607421875,-0.0567626953125,-1.55078125,8.859375,-2.1640625
731764061,0.99676513671875,0.0592041015625,0.00506591796875,-0.05426025390625,-1.55078125,8.859375,-2.1640625
731769061,0.99688720703125,0.059326171875,0.00543212890625,-0.0516357421875,-1.5078125,8.34375,-2.0859375
731773061,0.9970703125,0.05926513671875,0.0059814453125,-0.048583984375,-1.5078125,8.34375,-2.0859375
731780061,0.9971923828125,0.0589599609375,0.006591796875,-0.045654296875,-1.4609375,7.9609375,-1.78125
731784061,0.99737548828125,0.05865478515625,0.00732421875,-0.04205322265625,-1.4609375,7.9609375,-1.78125
731787061,0.99755859375,0.05828857421875,0.0081787109375,-0.03814697265625,-1.4609375,7.9609375,-1.78125
731794061,0.9976806640625,0.0579833984375,0.00897216796875,-0.03436279296875,-1.50390625,7.78515625,-1.3125
731798061,0.997802734375,0.0577392578125,0.00982666015625,-0.03009033203125,-1.50390625,7.78515625,-1.3125
731805061,0.9979248046875,0.05755615234375,0.0106201171875,-0.02593994140625,-1.46484375,7.2421875,-0.73828125
731808061,0.998046875,0.0574951171875,0.011474609375,-0.021240234375,-1.46484375,7.2421875,-0.73828125
731815061,0.99810791015625,0.0574951171875,0.01226806640625,-0.0166015625,-1.4140625,6.70703125,-0.31640625
731819061,0.9981689453125,0.0576171875,0.01312255859375,-0.01129150390625,-1.4140625,6.70703125,-0.31640625
731823061,0.99822998046875,0.057861328125,0.01397705078125,-0.005859375,-1.4140625,6.70703125,-0.31640625
731829061,0.99822998046875,0.05816650390625,0.01470947265625,-0.0008544921875,-1.41796875,6.14453125,-0.15625
731837061,0.9981689453125,0.05865478515625,0.0155029296875,0.005126953125,-1.48828125,5.09765625,0.2265625
731840061,0.998046875,0.05926513671875,0.01617431640625,0.010498046875,-1.48828125,5.09765625,0.2265625
731843061,0.9979248046875,0.0601806640625,0.01690673828125,0.01678466796875,-1.48828125,5.09765625,0.2265625
731847061,0.99774169921875,0.0611572265625,0.01751708984375,0.0225830078125,-1.48828125,5.09765625,0.2265625
731853061,0.9974365234375,0.0623779296875,0.0181884765625,0.02911376953125,-1.6875,4.09765625,0.43359375
731861061,0.9971923828125,0.0635986328125,0.01873779296875,0.03509521484375,-1.91796875,3.1015625,0.3203125
731864061,0.996826171875,0.06488037109375,0.019287109375,0.0413818359375,-1.91796875,3.1015625,0.3203125
731872061,0.9964599609375,0.0662841796875,0.019775390625,0.04827880859375,-1.94921875,1.8125,0.13671875
731875061,0.99603271484375,0.0673828125,0.02020263671875,0.0543212890625,-1.94921875,1.8125,0.13671875
